
----H   130   100            273 
----H   130   110            225 
----H   130   120            278 
----H   130   130            136 
----H   130   140            127 
----H   130   150            257 
----H   130   160            421 
----H   130   170            702 
----H   130   180            576 
----H   130   190           1081 
----H   130   200           1376 
----H   130   210           1895 
----H   130   220           1978 
----H   130   230           2346 
----H   130   240           2633 
----H   130   250           1981 
----H   130   260           1713 
----H   130   270            873 
----H   130   280            446 
----H   130   290            175 
----H   130   300            168 
----H   130   310             90 
----H   130   320            148 
----H   130   330            128 
----H   130   340            160 
----H   130   350            236 
----H   140     0            482 
----H   140    10            378 
----H   140    20            462 
----H   140    30            605 
----H   140    40            769 
----H   140    50            583 
----H   140    60            417 
----H   140    70            362 
----H   140    80            395 
----H   140    90            172 
----H   140   100            211 
----H   140   110            206 
----H   140   120            361 
----H   140   130            165 
----H   140   140            175 
----H   140   150            268 
----H   140   160            338 
----H   140   170            447 
----H   140   180            506 
----H   140   190            693 
----H   140   200           1236 
----H   140   210           1324 
----H   140   220           1914 
----H   140   230           2063 
----H   140   240           2141 
----H   140   250           1840 
----H   140   260           1324 
----H   140   270            851 
----H   140   280            342 
----H   140   290            197 
----H   140   300            128 
----H   140   310            114 
----H   140   320             89 
----H   140   330            136 
----H   140   340            166 
----H   140   350            235 
----H   150     0            441 
----H   150    10            465 
----H   150    20            701 
----H   150    30            728 
----H   150    40            640 
----H   150    50            655 
----H   150    60            572 
----H   150    70            563 
----H   150    80            357 
----H   150    90            303 
----H   150   100            242 
----H   150   110            357 
----H   150   120            751 
----H   150   130            833 
----H   150   140            276 
----H   150   150            273 
----H   150   160            360 
----H   150   170            336 
----H   150   180            561 
----H   150   190            703 
----H   150   200            902 
----H   150   210           1437 
----H   150   220           1723 
----H   150   230           1867 
----H   150   240           1930 
----H   150   250           1914 
----H   150   260           1157 
----H   150   270            642 
----H   150   280            364 
----H   150   290            171 
----H   150   300            166 
----H   150   310            138 
----H   150   320            120 
----H   150   330            168 
----H   150   340            223 
----H   150   350            419 
----H   160     0            473 
----H   160    10            734 
----H   160    20            767 
----H   160    30            980 
----H   160    40           1222 
----H   160    50            986 
----H   160    60            656 
----H   160    70            648 
----H   160    80            423 
----H   160    90            480 
----H   160   100            480 
----H   160   110            390 
----H   160   120            651 
----H   160   130            683 
----H   160   140            446 
----H   160   150            283 
----H   160   160            385 
----H   160   170            307 
----H   160   180            388 
----H   160   190            585 
----H   160   200            827 
----H   160   210           1065 
----H   160   220           1364 
----H   160   230           1731 
----H   160   240           1835 
----H   160   250           1769 
----H   160   260           1119 
----H   160   270            627 
----H   160   280            325 
----H   160   290            195 
----H   160   300            145 
----H   160   310             96 
----H   160   320            156 
----H   160   330            177 
----H   160   340            280 
----H   160   350            289 
----H   170     0            460 
----H   170    10            578 
----H   170    20            813 
----H   170    30            979 
----H   170    40           1109 
----H   170    50            992 
----H   170    60            794 
----H   170    70            710 
----H   170    80            670 
----H   170    90            500 
----H   170   100            555 
----H   170   110            397 
----H   170   120            438 
----H   170   130            280 
----H   170   140            629 
----H   170   150            246 
----H   170   160            452 
----H   170   170            416 
----H   170   180            465 
----H   170   190            617 
----H   170   200            872 
----H   170   210           1256 
----H   170   220           1335 
----H   170   230           1578 
----H   170   240           1755 
----H   170   250           1813 
----H   170   260           1259 
----H   170   270            651 
----H   170   280            361 
----H   170   290            159 
----H   170   300            102 
----H   170   310            154 
----H   170   320            130 
----H   170   330            189 
----H   170   340            166 
----H   170   350            288 
----H   180     0            574 
----H   180    10            593 
----H   180    20            933 
----H   180    30            786 
----H   180    40           1373 
----H   180    50           1146 
----H   180    60           1281 
----H   180    70            932 
----H   180    80            857 
----H   180    90            544 
----H   180   100            428 
----H   180   110            449 
----H   180   120            487 
----H   180   130            575 
----H   180   140            441 
----H   180   150            341 
----H   180   160            419 
----H   180   170            468 
----H   180   180            481 
----H   180   190            637 
----H   180   200            870 
----H   180   210           1076 
----H   180   220           1270 
----H   180   230           1546 
----H   180   240           1781 
----H   180   250           1425 
----H   180   260           1098 
----H   180   270            672 
----H   180   280            366 
----H   180   290            234 
----H   180   300            143 
----H   180   310            177 
----H   180   320            155 
----H   180   330            154 
----H   180   340            178 
----H   180   350            324 
----H   190     0            519 
----H   190    10            738 
----H   190    20           1079 
----H   190    30           1227 
----H   190    40           1267 
----H   190    50           1662 
----H   190    60           1315 
----H   190    70            908 
----H   190    80            795 
----H   190    90            586 
----H   190   100            460 
----H   190   110            573 
----H   190   120            558 
----H   190   130            544 
----H   190   140            545 
----H   190   150            732 
----H   190   160            507 
----H   190   170            707 
----H   190   180            894 
----H   190   190            919 
----H   190   200           1080 
----H   190   210           1209 
----H   190   220           1584 
----H   190   230           1775 
----H   190   240           1825 
----H   190   250           1316 
----H   190   260            982 
----H   190   270            657 
----H   190   280            353 
----H   190   290            195 
----H   190   300            114 
----H   190   310            102 
----H   190   320            148 
----H   190   330            189 
----H   190   340            318 
----H   190   350            492 
----H   200     0            818 
----H   200    10           1037 
----H   200    20           1250 
----H   200    30           1250 
----H   200    40           1358 
----H   200    50           1544 
----H   200    60           1239 
----H   200    70            813 
----H   200    80            635 
----H   200    90            628 
----H   200   100            431 
----H   200   110            741 
----H   200   120            761 
----H   200   130            648 
----H   200   140            615 
----H   200   150            597 
----H   200   160            581 
----H   200   170            825 
----H   200   180           1097 
----H   200   190           1135 
----H   200   200           1182 
----H   200   210           1241 
----H   200   220           1597 
----H   200   230           1787 
----H   200   240           1616 
----H   200   250           1318 
----H   200   260            899 
----H   200   270            739 
----H   200   280            518 
----H   200   290            255 
----H   200   300            157 
----H   200   310            145 
----H   200   320            138 
----H   200   330            280 
----H   200   340            442 
----H   200   350            576 
----H   210     0            873 
----H   210    10           1063 
----H   210    20           1335 
----H   210    30           1233 
----H   210    40           1654 
----H   210    50           1551 
----H   210    60           1367 
----H   210    70           1127 
----H   210    80            781 
----H   210    90            638 
----H   210   100            616 
----H   210   110            758 
----H   210   120            677 
----H   210   130            701 
----H   210   140            577 
----H   210   150            680 
----H   210   160            779 
----H   210   170            894 
----H   210   180           1149 
----H   210   190           1319 
----H   210   200           1206 
----H   210   210           1313 
----H   210   220           1615 
----H   210   230           1743 
----H   210   240           1554 
----H   210   250           1343 
----H   210   260            953 
----H   210   270            651 
----H   210   280            489 
----H   210   290            311 
----H   210   300            158 
----H   210   310            188 
----H   210   320            277 
----H   210   330            328 
----H   210   340            701 
----H   210   350            855 
----H   220     0            777 
----H   220    10           1010 
----H   220    20           1257 
----H   220    30           1300 
----H   220    40           1508 
----H   220    50           1878 
----H   220    60           1965 
----H   220    70           1685 
----H   220    80           1213 
----H   220    90            846 
----H   220   100            892 
----H   220   110            552 
----H   220   120            794 
----H   220   130            922 
----H   220   140            766 
----H   220   150            649 
----H   220   160            803 
----H   220   170           1062 
----H   220   180           1265 
----H   220   190           1630 
----H   220   200           1311 
----H   220   210           1148 
----H   220   220           1740 
----H   220   230           2375 
----H   220   240           2060 
----H   220   250           1550 
----H   220   260           1205 
----H   220   270            769 
----H   220   280            451 
----H   220   290            505 
----H   220   300            165 
----H   220   310            181 
----H   220   320            320 
----H   220   330            500 
----H   220   340            451 
----H   220   350            517 
----H   230     0            577 
----H   230    10            855 
----H   230    20           1106 
----H   230    30           1409 
----H   230    40           1912 
----H   230    50           2518 
----H   230    60           1843 
----H   230    70           1375 
----H   230    80           1137 
----H   230    90            659 
----H   230   100            712 
----H   230   110            667 
----H   230   120            988 
----H   230   130           1020 
----H   230   140            949 
----H   230   150            882 
----H   230   160           1006 
----H   230   170            977 
----H   230   180           1179 
----H   230   190           1279 
----H   230   200           1083 
----H   230   210           1078 
----H   230   220           1815 
----H   230   230           2605 
----H   230   240           2277 
----H   230   250           2141 
----H   230   260           1198 
----H   230   270            930 
----H   230   280            555 
----H   230   290            306 
----H   230   300            207 
----H   230   310            137 
----H   230   320            201 
----H   230   330            285 
----H   230   340            314 
----H   230   350            358 
----H   240     0            629 
----H   240    10            772 
----H   240    20           1079 
----H   240    30           1329 
----H   240    40           2013 
----H   240    50           2368 
----H   240    60           1328 
----H   240    70            747 
----H   240    80            593 
----H   240    90            664 
----H   240   100            623 
----H   240   110            644 
----H   240   120            848 
----H   240   130           1045 
----H   240   140            930 
----H   240   150            773 
----H   240   160            918 
----H   240   170            991 
----H   240   180           1051 
----H   240   190           1423 
----H   240   200           1224 
----H   240   210           1519 
----H   240   220           1789 
----H   240   230           2195 
----H   240   240           2278 
----H   240   250           1835 
----H   240   260           1143 
----H   240   270           1021 
----H   240   280            589 
----H   240   290            277 
----H   240   300            267 
----H   240   310            186 
----H   240   320            138 
----H   240   330            199 
----H   240   340            285 
----H   240   350            408 
----H   250     0            794 
----H   250    10            891 
----H   250    20            900 
----H   250    30           1103 
----H   250    40           1418 
----H   250    50           1633 
----H   250    60           1024 
----H   250    70            514 
----H   250    80            478 
----H   250    90            469 
----H   250   100            538 
----H   250   110            622 
----H   250   120            755 
----H   250   130            674 
----H   250   140            654 
----H   250   150            723 
----H   250   160            836 
----H   250   170            909 
----H   250   180           1052 
----H   250   190           1009 
----H   250   200           1142 
----H   250   210           1347 
----H   250   220           2220 
----H   250   230           2647 
----H   250   240           2160 
----H   250   250           1790 
----H   250   260           1236 
----H   250   270            846 
----H   250   280            455 
----H   250   290            210 
----H   250   300            141 
----H   250   310            153 
----H   250   320            154 
----H   250   330            257 
----H   250   340            477 
----H   250   350            557 
----H   260     0            666 
----H   260    10            760 
----H   260    20           1045 
----H   260    30            817 
----H   260    40           1074 
----H   260    50           1084 
----H   260    60            713 
----H   260    70            463 
----H   260    80            380 
----H   260    90            309 
----H   260   100            427 
----H   260   110            506 
----H   260   120            456 
----H   260   130            413 
----H   260   140            535 
----H   260   150            510 
----H   260   160            906 
----H   260   170            787 
----H   260   180            899 
----H   260   190            920 
----H   260   200           1037 
----H   260   210           1373 
----H   260   220           1982 
----H   260   230           2129 
----H   260   240           1866 
----H   260   250           1831 
----H   260   260           1128 
----H   260   270            869 
----H   260   280            450 
----H   260   290            278 
----H   260   300            142 
----H   260   310            127 
----H   260   320             98 
----H   260   330            190 
----H   260   340            264 
----H   260   350            458 
----H   270     0            566 
----H   270    10            681 
----H   270    20            774 
----H   270    30            729 
----H   270    40            814 
----H   270    50            680 
----H   270    60            503 
----H   270    70            263 
----H   270    80            190 
----H   270    90            231 
----H   270   100            317 
----H   270   110            403 
----H   270   120            271 
----H   270   130            237 
----H   270   140            282 
----H   270   150            318 
----H   270   160            573 
----H   270   170            420 
----H   270   180            667 
----H   270   190            797 
----H   270   200            952 
----H   270   210           1010 
----H   270   220           1348 
----H   270   230           1329 
----H   270   240           1322 
----H   270   250           1101 
----H   270   260            806 
----H   270   270            501 
----H   270   280            302 
----H   270   290            140 
----H   270   300            128 
----H   270   310             67 
----H   270   320             63 
----H   270   330             81 
----H   270   340            165 
----H   270   350            391 
----H   280     0            638 
----H   280    10            513 
----H   280    20            454 
----H   280    30            493 
----H   280    40            481 
----H   280    50            460 
----H   280    60            235 
----H   280    70            220 
----H   280    80            120 
----H   280    90            174 
----H   280   100            172 
----H   280   110            208 
----H   280   120            225 
----H   280   130            357 
----H   280   140            446 
----H   280   150            298 
----H   280   160            359 
----H   280   170            321 
----H   280   180            525 
----H   280   190            528 
----H   280   200            574 
----H   280   210            595 
----H   280   220            764 
----H   280   230            730 
----H   280   240            734 
----H   280   250            686 
----H   280   260            543 
----H   280   270            361 
----H   280   280            220 
----H   280   290             83 
----H   280   300             79 
----H   280   310             68 
----H   280   320             52 
----H   280   330             76 
----H   280   340            121 
----H   280   350            426 
----H   290     0            342 
----H   290    10            325 
----H   290    20            307 
----H   290    30            359 
----H   290    40            308 
----H   290    50            352 
----H   290    60            215 
----H   290    70            186 
----H   290    80            109 
----H   290    90            129 
----H   290   100            101 
----H   290   110            151 
----H   290   120            316 
----H   290   130            578 
----H   290   140            368 
----H   290   150            381 
----H   290   160            464 
----H   290   170            325 
----H   290   180            331 
----H   290   190            293 
----H   290   200            381 
----H   290   210            350 
----H   290   220            386 
----H   290   230            424 
----H   290   240            462 
----H   290   250            370 
----H   290   260            233 
----H   290   270            117 
----H   290   280            119 
----H   290   290             63 
----H   290   300            139 
----H   290   310             57 
----H   290   320             65 
----H   290   330             80 
----H   290   340             73 
----H   290   350            215 
----H   300     0            130 
----H   300    10            217 
----H   300    20            320 
----H   300    30            282 
----H   300    40            183 
----H   300    50            233 
----H   300    60            165 
----H   300    70            252 
----H   300    80             90 
----H   300    90             81 
----H   300   100             82 
----H   300   110            168 
----H   300   120            198 
----H   300   130            257 
----H   300   140            321 
----H   300   150            241 
----H   300   160            166 
----H   300   170            153 
----H   300   180            174 
----H   300   190            175 
----H   300   200            367 
----H   300   210            210 
----H   300   220            293 
----H   300   230            285 
----H   300   240            241 
----H   300   250            174 
----H   300   260            139 
----H   300   270            118 
----H   300   280            114 
----H   300   290             80 
----H   300   300             56 
----H   300   310             67 
----H   300   320            103 
----H   300   330             56 
----H   300   340             89 
----H   300   350             95 
----H   310     0            145 
----H   310    10            397 
----H   310    20            271 
----H   310    30            192 
----H   310    40            124 
----H   310    50            209 
----H   310    60            157 
----H   310    70            143 
----H   310    80             98 
----H   310    90             56 
----H   310   100             81 
----H   310   110            261 
----H   310   120            124 
----H   310   130            154 
----H   310   140            316 
----H   310   150            169 
----H   310   160             74 
----H   310   170             63 
----H   310   180            103 
----H   310   190            181 
----H   310   200            270 
----H   310   210            164 
----H   310   220            192 
----H   310   230            178 
----H   310   240            192 
----H   310   250            103 
----H   310   260            168 
----H   310   270            160 
----H   310   280            129 
----H   310   290             68 
----H   310   300             52 
----H   310   310             51 
----H   310   320             60 
----H   310   330             49 
----H   310   340             68 
----H   310   350            100 
----H   320     0            166 
----H   320    10            231 
----H   320    20            122 
----H   320    30            222 
----H   320    40            171 
----H   320    50            118 
----H   320    60            165 
----H   320    70            114 
----H   320    80             63 
----H   320    90             55 
----H   320   100            108 
----H   320   110            248 
----H   320   120            115 
----H   320   130            110 
----H   320   140            120 
----H   320   150            103 
----H   320   160             81 
----H   320   170             87 
----H   320   180            102 
----H   320   190            111 
----H   320   200            102 
----H   320   210            167 
----H   320   220            181 
----H   320   230            157 
----H   320   240            156 
----H   320   250            127 
----H   320   260            164 
----H   320   270            136 
----H   320   280             83 
----H   320   290             95 
----H   320   300            112 
----H   320   310             59 
----H   320   320             47 
----H   320   330             60 
----H   320   340             78 
----H   320   350            102 
----H   330     0             96 
----H   330    10             83 
----H   330    20             92 
----H   330    30            113 
----H   330    40            114 
----H   330    50            159 
----H   330    60            167 
----H   330    70            110 
----H   330    80             62 
----H   330    90             57 
----H   330   100            147 
----H   330   110            291 
----H   330   120            147 
----H   330   130             87 
----H   330   140            146 
----H   330   150            136 
----H   330   160            125 
----H   330   170             89 
----H   330   180            109 
----H   330   190            141 
----H   330   200            111 
----H   330   210            204 
----H   330   220            222 
----H   330   230            300 
----H   330   240            196 
----H   330   250            306 
----H   330   260            179 
----H   330   270            177 
----H   330   280            144 
----H   330   290            101 
----H   330   300             60 
----H   330   310             74 
----H   330   320             75 
----H   330   330             64 
----H   330   340            232 
----H   330   350            133 
----H   340     0            100 
----H   340    10             95 
----H   340    20             73 
----H   340    30            123 
----H   340    40            142 
----H   340    50            152 
----H   340    60            146 
----H   340    70            127 
----H   340    80             72 
----H   340    90            116 
----H   340   100            161 
----H   340   110            235 
----H   340   120            208 
----H   340   130            152 
----H   340   140            189 
----H   340   150            169 
----H   340   160            123 
----H   340   170            249 
----H   340   180            192 
----H   340   190            146 
----H   340   200            226 
----H   340   210            243 
----H   340   220            171 
----H   340   230            203 
----H   340   240            349 
----H   340   250            416 
----H   340   260            304 
----H   340   270            159 
----H   340   280            183 
----H   340   290            118 
----H   340   300            123 
----H   340   310            124 
----H   340   320            106 
----H   340   330            163 
----H   340   340            109 
----H   340   350            117 
----H   350     0             74 
----H   350    10             79 
----H   350    20             70 
----H   350    30            115 
----H   350    40            172 
----H   350    50            170 
----H   350    60            204 
----H   350    70            159 
----H   350    80            134 
----H   350    90            168 
----H   350   100            319 
----H   350   110            265 
----H   350   120            240 
----H   350   130            318 
----H   350   140            318 
----H   350   150            226 
----H   350   160            233 
----H   350   170            237 
----H   350   180            191 
----H   350   190            196 
----H   350   200            173 
----H   350   210            183 
----H   350   220            200 
----H   350   230            413 
----H   350   240            416 
----H   350   250            459 
----H   350   260            307 
----H   350   270            203 
----H   350   280            172 
----H   350   290            158 
----H   350   300            173 
----H   350   310            114 
----H   350   320            154 
----H   350   330            114 
----H   350   340             71 
----H   350   350            128 
---E-     0     0             46 
---E-     0    10             80 
---E-     0    20            128 
---E-     0    30            114 
---E-     0    40            158 
---E-     0    50            122 
---E-     0    60            131 
---E-     0    70             81 
---E-     0    80             45 
---E-     0    90             88 
---E-     0   100            148 
---E-     0   110             85 
---E-     0   120            127 
---E-     0   130            178 
---E-     0   140             87 
---E-     0   150            113 
---E-     0   160            123 
---E-     0   170            167 
---E-     0   180            159 
---E-     0   190            192 
---E-     0   200            412 
---E-     0   210            238 
---E-     0   220            201 
---E-     0   230            190 
---E-     0   240            124 
---E-     0   250             87 
---E-     0   260             57 
---E-     0   270             51 
---E-     0   280             49 
---E-     0   290             49 
---E-     0   300             50 
---E-     0   310             68 
---E-     0   320             36 
---E-     0   330             32 
---E-     0   340             31 
---E-     0   350             86 
---E-    10     0            132 
---E-    10    10            125 
---E-    10    20            245 
---E-    10    30            124 
---E-    10    40             98 
---E-    10    50            143 
---E-    10    60            110 
---E-    10    70            119 
---E-    10    80            104 
---E-    10    90            123 
---E-    10   100            220 
---E-    10   110            373 
---E-    10   120            268 
---E-    10   130            249 
---E-    10   140            153 
---E-    10   150            138 
---E-    10   160            167 
---E-    10   170            257 
---E-    10   180            189 
---E-    10   190            234 
---E-    10   200            385 
---E-    10   210            271 
---E-    10   220            300 
---E-    10   230            197 
---E-    10   240            384 
---E-    10   250            174 
---E-    10   260             71 
---E-    10   270            107 
---E-    10   280             76 
---E-    10   290             50 
---E-    10   300             34 
---E-    10   310             50 
---E-    10   320             29 
---E-    10   330             40 
---E-    10   340             64 
---E-    10   350            124 
---E-    20     0            163 
---E-    20    10            119 
---E-    20    20            103 
---E-    20    30             82 
---E-    20    40            112 
---E-    20    50            163 
---E-    20    60            114 
---E-    20    70             97 
---E-    20    80            165 
---E-    20    90            342 
---E-    20   100            462 
---E-    20   110            252 
---E-    20   120            327 
---E-    20   130            213 
---E-    20   140            119 
---E-    20   150            158 
---E-    20   160            236 
---E-    20   170            226 
---E-    20   180            284 
---E-    20   190            315 
---E-    20   200            462 
---E-    20   210            292 
---E-    20   220            172 
---E-    20   230            233 
---E-    20   240            336 
---E-    20   250            111 
---E-    20   260             71 
---E-    20   270            129 
---E-    20   280             93 
---E-    20   290             61 
---E-    20   300             48 
---E-    20   310             38 
---E-    20   320             14 
---E-    20   330             23 
---E-    20   340            105 
---E-    20   350            111 
---E-    30     0            133 
---E-    30    10            179 
---E-    30    20             92 
---E-    30    30            104 
---E-    30    40            152 
---E-    30    50            154 
---E-    30    60             83 
---E-    30    70            233 
---E-    30    80            471 
---E-    30    90            431 
---E-    30   100            316 
---E-    30   110            345 
---E-    30   120            322 
---E-    30   130            263 
---E-    30   140            177 
---E-    30   150            157 
---E-    30   160            253 
---E-    30   170            273 
---E-    30   180            329 
---E-    30   190            278 
---E-    30   200            411 
---E-    30   210            428 
---E-    30   220            176 
---E-    30   230            168 
---E-    30   240            211 
---E-    30   250            118 
---E-    30   260            117 
---E-    30   270            209 
---E-    30   280             81 
---E-    30   290             49 
---E-    30   300             48 
---E-    30   310             22 
---E-    30   320             23 
---E-    30   330             35 
---E-    30   340             56 
---E-    30   350             65 
---E-    40     0             81 
---E-    40    10             91 
---E-    40    20             94 
---E-    40    30            111 
---E-    40    40            118 
---E-    40    50            126 
---E-    40    60            257 
---E-    40    70           1201 
---E-    40    80           1119 
---E-    40    90            600 
---E-    40   100            484 
---E-    40   110            456 
---E-    40   120            542 
---E-    40   130            366 
---E-    40   140            400 
---E-    40   150            382 
---E-    40   160            246 
---E-    40   170            269 
---E-    40   180            204 
---E-    40   190            247 
---E-    40   200            272 
---E-    40   210            244 
---E-    40   220            224 
---E-    40   230            211 
---E-    40   240            237 
---E-    40   250            126 
---E-    40   260            117 
---E-    40   270            132 
---E-    40   280             60 
---E-    40   290             60 
---E-    40   300             34 
---E-    40   310             29 
---E-    40   320             40 
---E-    40   330             42 
---E-    40   340             40 
---E-    40   350             51 
---E-    50     0             51 
---E-    50    10             76 
---E-    50    20             71 
---E-    50    30             74 
---E-    50    40            145 
---E-    50    50            219 
---E-    50    60            485 
---E-    50    70            911 
---E-    50    80            754 
---E-    50    90            663 
---E-    50   100            491 
---E-    50   110            490 
---E-    50   120            357 
---E-    50   130            318 
---E-    50   140            273 
---E-    50   150            215 
---E-    50   160            225 
---E-    50   170            241 
---E-    50   180            244 
---E-    50   190            256 
---E-    50   200            211 
---E-    50   210            168 
---E-    50   220            227 
---E-    50   230            303 
---E-    50   240            150 
---E-    50   250            175 
---E-    50   260            166 
---E-    50   270             70 
---E-    50   280             54 
---E-    50   290             59 
---E-    50   300             61 
---E-    50   310             38 
---E-    50   320             55 
---E-    50   330             49 
---E-    50   340             43 
---E-    50   350             36 
---E-    60     0             84 
---E-    60    10             57 
---E-    60    20             91 
---E-    60    30             94 
---E-    60    40            114 
---E-    60    50            239 
---E-    60    60            327 
---E-    60    70            468 
---E-    60    80            500 
---E-    60    90            660 
---E-    60   100            677 
---E-    60   110            654 
---E-    60   120            207 
---E-    60   130            174 
---E-    60   140            150 
---E-    60   150             83 
---E-    60   160            145 
---E-    60   170            163 
---E-    60   180            405 
---E-    60   190            261 
---E-    60   200            188 
---E-    60   210            251 
---E-    60   220            330 
---E-    60   230            254 
---E-    60   240            336 
---E-    60   250            356 
---E-    60   260            170 
---E-    60   270            114 
---E-    60   280            117 
---E-    60   290            114 
---E-    60   300            140 
---E-    60   310             23 
---E-    60   320             43 
---E-    60   330             27 
---E-    60   340             25 
---E-    60   350             49 
---E-    70     0             72 
---E-    70    10             84 
---E-    70    20             96 
---E-    70    30             78 
---E-    70    40            106 
---E-    70    50            207 
---E-    70    60            166 
---E-    70    70            182 
---E-    70    80            296 
---E-    70    90            379 
---E-    70   100            354 
---E-    70   110            171 
---E-    70   120            148 
---E-    70   130            105 
---E-    70   140            158 
---E-    70   150             87 
---E-    70   160            113 
---E-    70   170            155 
---E-    70   180            218 
---E-    70   190            208 
---E-    70   200            213 
---E-    70   210            230 
---E-    70   220            331 
---E-    70   230            428 
---E-    70   240            493 
---E-    70   250            342 
---E-    70   260            186 
---E-    70   270            143 
---E-    70   280            146 
---E-    70   290             97 
---E-    70   300             74 
---E-    70   310             25 
---E-    70   320             18 
---E-    70   330             23 
---E-    70   340             22 
---E-    70   350             48 
---E-    80     0             47 
---E-    80    10             60 
---E-    80    20             83 
---E-    80    30             67 
---E-    80    40            109 
---E-    80    50            102 
---E-    80    60             95 
---E-    80    70            212 
---E-    80    80            176 
---E-    80    90            123 
---E-    80   100            141 
---E-    80   110             78 
---E-    80   120             97 
---E-    80   130             98 
---E-    80   140            128 
---E-    80   150             72 
---E-    80   160            187 
---E-    80   170            120 
---E-    80   180            190 
---E-    80   190            263 
---E-    80   200            420 
---E-    80   210            414 
---E-    80   220            445 
---E-    80   230            466 
---E-    80   240            520 
---E-    80   250            298 
---E-    80   260            303 
---E-    80   270            268 
---E-    80   280            176 
---E-    80   290            113 
---E-    80   300             68 
---E-    80   310             26 
---E-    80   320             29 
---E-    80   330             15 
---E-    80   340             18 
---E-    80   350             85 
---E-    90     0             15 
---E-    90    10             23 
---E-    90    20             33 
---E-    90    30             57 
---E-    90    40            116 
---E-    90    50            110 
---E-    90    60            176 
---E-    90    70            166 
---E-    90    80            208 
---E-    90    90            127 
---E-    90   100            109 
---E-    90   110             97 
---E-    90   120             81 
---E-    90   130             63 
---E-    90   140             56 
---E-    90   150            103 
---E-    90   160            262 
---E-    90   170            306 
---E-    90   180            247 
---E-    90   190            425 
---E-    90   200            490 
---E-    90   210            454 
---E-    90   220            522 
---E-    90   230            731 
---E-    90   240            530 
---E-    90   250            506 
---E-    90   260            345 
---E-    90   270            342 
---E-    90   280            342 
---E-    90   290             93 
---E-    90   300             66 
---E-    90   310             38 
---E-    90   320             16 
---E-    90   330             18 
---E-    90   340             12 
---E-    90   350              6 
---E-   100     0             34 
---E-   100    10             30 
---E-   100    20             51 
---E-   100    30            114 
---E-   100    40             74 
---E-   100    50            118 
---E-   100    60            181 
---E-   100    70            119 
---E-   100    80             81 
---E-   100    90            102 
---E-   100   100             66 
---E-   100   110            150 
---E-   100   120            129 
---E-   100   130             65 
---E-   100   140             42 
---E-   100   150             83 
---E-   100   160            259 
---E-   100   170            427 
---E-   100   180            375 
---E-   100   190            438 
---E-   100   200            323 
---E-   100   210            388 
---E-   100   220            701 
---E-   100   230           1087 
---E-   100   240            636 
---E-   100   250            503 
---E-   100   260            511 
---E-   100   270            617 
---E-   100   280            257 
---E-   100   290            166 
---E-   100   300             72 
---E-   100   310             39 
---E-   100   320             13 
---E-   100   330             16 
---E-   100   340             38 
---E-   100   350             16 
---E-   110     0             36 
---E-   110    10             60 
---E-   110    20            154 
---E-   110    30            117 
---E-   110    40            161 
---E-   110    50            123 
---E-   110    60            141 
---E-   110    70            125 
---E-   110    80            140 
---E-   110    90            102 
---E-   110   100             84 
---E-   110   110            210 
---E-   110   120            125 
---E-   110   130             91 
---E-   110   140            173 
---E-   110   150            246 
---E-   110   160            236 
---E-   110   170            274 
---E-   110   180            369 
---E-   110   190            285 
---E-   110   200            371 
---E-   110   210            549 
---E-   110   220            859 
---E-   110   230            896 
---E-   110   240            834 
---E-   110   250            911 
---E-   110   260            714 
---E-   110   270            732 
---E-   110   280            328 
---E-   110   290            188 
---E-   110   300            153 
---E-   110   310             31 
---E-   110   320             24 
---E-   110   330             15 
---E-   110   340             19 
---E-   110   350             51 
---E-   120     0             37 
---E-   120    10             70 
---E-   120    20             85 
---E-   120    30             89 
---E-   120    40             83 
---E-   120    50             92 
---E-   120    60            160 
---E-   120    70            270 
---E-   120    80            206 
---E-   120    90            142 
---E-   120   100            117 
---E-   120   110            109 
---E-   120   120            147 
---E-   120   130             64 
---E-   120   140            306 
---E-   120   150            214 
---E-   120   160            313 
---E-   120   170            394 
---E-   120   180            373 
---E-   120   190            518 
---E-   120   200            449 
---E-   120   210            631 
---E-   120   220            900 
---E-   120   230            919 
---E-   120   240           1251 
---E-   120   250           1472 
---E-   120   260           1402 
---E-   120   270            973 
---E-   120   280            580 
---E-   120   290            249 
---E-   120   300             76 
---E-   120   310             54 
---E-   120   320             17 
---E-   120   330              8 
---E-   120   340             14 
---E-   120   350             15 
---E-   130     0             29 
---E-   130    10             33 
---E-   130    20             69 
---E-   130    30             91 
---E-   130    40            110 
---E-   130    50            183 
---E-   130    60            216 
---E-   130    70            155 
---E-   130    80            137 
---E-   130    90            184 
---E-   130   100            110 
---E-   130   110             51 
---E-   130   120             32 
---E-   130   130             61 
---E-   130   140             82 
---E-   130   150             98 
---E-   130   160            289 
---E-   130   170            455 
---E-   130   180            341 
---E-   130   190            488 
---E-   130   200            773 
---E-   130   210            611 
---E-   130   220            831 
---E-   130   230           1311 
---E-   130   240           1828 
---E-   130   250           2323 
---E-   130   260           1631 
---E-   130   270            975 
---E-   130   280            511 
---E-   130   290            168 
---E-   130   300             53 
---E-   130   310             34 
---E-   130   320             10 
---E-   130   330              4 
---E-   130   340             13 
---E-   130   350             17 
---E-   140     0             33 
---E-   140    10             11 
